destination,rank,activity_name,category,affinity_score
"Positano, Campania, Italy",6,East Tour of Mauritius Private Full Day Tour with Licensed Guide,Wedding,0.9513
"Positano, Campania, Italy",7,Gastronomic Experience by Shuk Ha Carmel in Tel Aviv,Culinary,0.9506
"Positano, Campania, Italy",8,Hot Air Balloon Ride Over the Atlas Mountains,Cultural,0.9498
"Positano, Campania, Italy",9,Hiking Trip Full-Day: The Magnificent 7 Waterfalls Sept Cascades including Lunch,Outdoor Activities,0.9487
"Positano, Campania, Italy",10,Private Lunch or Dinner at Alee Restaurant in Amman,Culinary,0.9479
"Positano, Campania, Italy",11,Half Day Cooking Class Experience with Amman Panoramic Tour,Culinary,0.9479
"Positano, Campania, Italy",12,Mahane Yehuda Market food tour jerusalem,Culinary,0.9473
"Positano, Campania, Italy",13,Chapman's Peak Cruise in a Vintage Car,Wedding,0.9471
"Positano, Campania, Italy",14,Scenic Cape Point Helicopter Tour from Cape Town,Wedding,0.9471
"Positano, Campania, Italy",15,Cape Town: Franschhoek Wine Tram & Stollenbosch Full Day Tour,Wedding,0.9469
"Positano, Campania, Italy",16,Jandia Highlights Tour From South,Cultural,0.9467
"Positano, Campania, Italy",17,Tel Aviv’s Original Craft Beer Tour and Tasting Experience,Culinary,0.9465
"Positano, Campania, Italy",18,Tel Aviv: Immersive Food Tasting Tour of HaTikva Market,Culinary,0.9465
"Positano, Campania, Italy",19,Tel Aviv: Carmel Market Food Tasting Tour “Shuk Hacarmel”,Culinary,0.9465
"Positano, Campania, Italy",20,"All exclusive, 3-Day Group Desert Tour From Marrakech To Merzouga",Cultural,0.9458
"Tsuen Wan, New Territories, Hong Kong SAR",1,Dubai City Tour and Red Dunes Desert Safari with BBQ - Combo 1 Day Tour,Cruises & Sailing,0.938
"Tsuen Wan, New Territories, Hong Kong SAR",2,Private Red Dunes Desert Safari Dubai,Cruises & Sailing,0.9361
"Tsuen Wan, New Territories, Hong Kong SAR",3,Luxury New Year’s Eve Yacht Party in Dubai Marina-Sail into 2026,Cruises & Sailing,0.9361
"Tsuen Wan, New Territories, Hong Kong SAR",4,Desert and Camel Extreme Safari Adventure Tour,Cruises & Sailing,0.9361
"Tsuen Wan, New Territories, Hong Kong SAR",5,Desert Safari with Quad Bike Self Drive,Cruises & Sailing,0.936
"Tsuen Wan, New Territories, Hong Kong SAR",6,Morning Desert Bliss: Safari & Quad Bike Fun for Two,Cruises & Sailing,0.9345
"Tsuen Wan, New Territories, Hong Kong SAR",7,Morning Camel Caravan with Sand boarding and Breakfast,Cruises & Sailing,0.9345
"Tsuen Wan, New Territories, Hong Kong SAR",8,Overnight Stay in Desert Bedouin Camp W/Dune bashing & Camel ride,Tour And Sight Seeing,0.9345
"Tsuen Wan, New Territories, Hong Kong SAR",9,Around Bahrain Shared Tour (For MSC Euribia Tourists) 7H,Tour And Sight Seeing,0.9344
"Tsuen Wan, New Territories, Hong Kong SAR",10,Shore Excursions from Port for Cruisers in Bahrain,Tour And Sight Seeing,0.9343
"Tsuen Wan, New Territories, Hong Kong SAR",11,Doha Overnight Desert Safari dinner/breakfast included,Tour And Sight Seeing,0.9343
"Tsuen Wan, New Territories, Hong Kong SAR",12,"Overnight Camp Stay in Desert Safari , Stargazing ,Sand Boarding",Tour And Sight Seeing,0.9341
"Tsuen Wan, New Territories, Hong Kong SAR",13,Full-day Desert Beach Camp with Buffet lunch/dinner,Tour And Sight Seeing,0.9339
"Tsuen Wan, New Territories, Hong Kong SAR",14,Bahrain Tour : MSC Euribia Shore Excursion Tour,Tour And Sight Seeing,0.9337
"Tsuen Wan, New Territories, Hong Kong SAR",15,Full Day Adventure Doha City Highlights and Desert Safari Combo,Tour And Sight Seeing,0.9336
"Tsuen Wan, New Territories, Hong Kong SAR",16,Doha: Combo City Tour and Desert Safari with Private Transfers,Tour And Sight Seeing,0.9335
"Tsuen Wan, New Territories, Hong Kong SAR",17,Dune Bashing and Buggy Self Drive from Dubai,Cruises & Sailing,0.9335
"Tsuen Wan, New Territories, Hong Kong SAR",18,Private Yacht Dubai: Rent 61 ft Luxury Yacht up to 30 people,Cruises & Sailing,0.9335
"Tsuen Wan, New Territories, Hong Kong SAR",19,Overnight Beachside Camp & Desert Safari Adventure,Tour And Sight Seeing,0.9334
"Tsuen Wan, New Territories, Hong Kong SAR",20,Doha Private Walking Tour with a Local,Tour And Sight Seeing,0.9334
"Zaventem, Flemish Region, Belgium",1,Shared Helicopter Tour Santorini 20 minutes - 2 passengers,Wedding,0.8779
"Zaventem, Flemish Region, Belgium",2,Private Marriage Proposals,Wedding,0.8776
"Zaventem, Flemish Region, Belgium",3,Santorini Helicopter Sightseeing 20 min - Single Tickets,Wedding,0.8776
"Zaventem, Flemish Region, Belgium",4,Greek Odyssey 7 Day Tour in Athens Mykonos Santorini,Wedding,0.8771
"Zaventem, Flemish Region, Belgium",5,"15 Days Relaxing Tour to Milos, Mykonos, Santorini & Athens",Wedding,0.8771
"Zaventem, Flemish Region, Belgium",6,Dream Tour Rhodes Crete Corfu 10 Days Greek Islands Adventure,Wedding,0.8771
"Zaventem, Flemish Region, Belgium",7,Dream Tour Mykonos Paros 5 days,Wedding,0.8769
"Zaventem, Flemish Region, Belgium",8,Dream 3 Days Mykonos and Santorini Tour,Wedding,0.8767
"Zaventem, Flemish Region, Belgium",9,"11 Day Tour Athens, Mykonos, Santorini & Private Cruise to Sounio",Wedding,0.8763
"Zaventem, Flemish Region, Belgium",10,"8-Day Ancient Greece, Acropolis & Cruise to Hydra, Poros & Aegina",Wedding,0.8762
"Zaventem, Flemish Region, Belgium",11,"7-Day Greece Highlights, Athens, Mykonos, Santorini",Wedding,0.8762
"Zaventem, Flemish Region, Belgium",12,Dream Tour Paros Naxos 5 days,Wedding,0.8762
"Zaventem, Flemish Region, Belgium",13,"9 Day Private Tour in Paros, Santorini, Mykonos, Delos",Wedding,0.8762
"Zaventem, Flemish Region, Belgium",14,"9 Day Private Tour in Milos, Santorini, Mykonos, Delos",Wedding,0.8762
"Zaventem, Flemish Region, Belgium",15,"Greece Islands Highlights: Mykonos, Santorini & Athens - 9 Day",Wedding,0.8762
"Zaventem, Flemish Region, Belgium",16,"15 Day Private Tour in Paros, Naxos, Mykonos, Santorini and Crete",Wedding,0.8761
"Zaventem, Flemish Region, Belgium",17,"10 Day Tour of Crete, Santorini, Milos, Explore Greek Paradise",Wedding,0.8761
"Zaventem, Flemish Region, Belgium",18,"8-Day Tour in Delphi, Meteora & Tour in Santorini from Athens",Wedding,0.8761
"Zaventem, Flemish Region, Belgium",19,Overnight on Mykonos Island from Athens,Wedding,0.8752
"Zaventem, Flemish Region, Belgium",20,Journey of Fitness and Inner Peace at Soul Fit Retreats,Indoor Activities,0.8723
"Denizli, Denizli Province, Türkiye",1,Private Cappadocia Airport Transfer From/To (ARS) or (NAV),__unk__,0.9662
"Denizli, Denizli Province, Türkiye",2,Cappadocia Daily Green Tour,__unk__,0.9647
"Denizli, Denizli Province, Türkiye",3,Small Group Red Tour Experience in Cappadocia,__unk__,0.9642
"Denizli, Denizli Province, Türkiye",4,Cappadocia Car Rental,__unk__,0.9638
"Denizli, Denizli Province, Türkiye",5,Erciyes Ski and Snowboard Tour with Full Equipment & Instructor,__unk__,0.9637
"Denizli, Denizli Province, Türkiye",6,Guided Erciyes Mountain Ski Tour,__unk__,0.963
"Denizli, Denizli Province, Türkiye",7,Cappadocia Green Tour,__unk__,0.9626
"Denizli, Denizli Province, Türkiye",8,Full Day Erciyes Ski Tour Experience from Cappadocia - All-Inc,__unk__,0.9624
"Denizli, Denizli Province, Türkiye",9,Private Cappadocia Göreme Valley Day Camping Tour,__unk__,0.9622
"Denizli, Denizli Province, Türkiye",10,Small Group Pamukkale Tour From Pamukkale,Tour And Sight Seeing,0.962
"Denizli, Denizli Province, Türkiye",11,White Pamukkale Tour From Pamukkale - Small Group,Tour And Sight Seeing,0.962
"Denizli, Denizli Province, Türkiye",12,Hiking Cappadocia - Full Day Tour,__unk__,0.962
"Denizli, Denizli Province, Türkiye",13,Cappadocia Small Group Original Green Tour (Non-Shopping),__unk__,0.9619
"Denizli, Denizli Province, Türkiye",14,Cappadocia Full Day Erciyes Ski Tour,__unk__,0.9619
"Denizli, Denizli Province, Türkiye",15,Ski Experience in Cappadocia Erciyes Mountain,__unk__,0.9616
"Denizli, Denizli Province, Türkiye",16,Cappadocia: Mount Erciyes Ski and Snowboard Tour,__unk__,0.9612
"Denizli, Denizli Province, Türkiye",17,Semi-Private Tour to Hierapolis Ancient City Pamukkale with Lunch,Tour And Sight Seeing,0.9611
"Denizli, Denizli Province, Türkiye",18,Cappadocia Best Valleys ATV tour - 1 hour,__unk__,0.961
"Denizli, Denizli Province, Türkiye",19,Cappadocia to Mt. Erciyes Shared Ski Adventure,__unk__,0.9608
"Denizli, Denizli Province, Türkiye",20,White Travertines Tour From Pamukkale - Small Group,Tour And Sight Seeing,0.9608
"Trogir, Split-Dalmatia, Croatia",1,Camel Ride on Tangier Beach,Cruises & Sailing,0.912
"Trogir, Split-Dalmatia, Croatia",2,Full Day Trip to Chefchaouen and Tangier,Cruises & Sailing,0.9118
"Trogir, Split-Dalmatia, Croatia",3,Private Above and Beyond Tour in Tangier,Cruises & Sailing,0.9117
"Trogir, Split-Dalmatia, Croatia",4,Tangier Day Trip from Tarifa including Camel Ride,Cruises & Sailing,0.9117
"Trogir, Split-Dalmatia, Croatia",5,From Tangier: Private & Unforgettable Chefchaouen City Tour,Cruises & Sailing,0.9116
"Trogir, Split-Dalmatia, Croatia",6,Tangier unique full day tour,Cruises & Sailing,0.9115
"Trogir, Split-Dalmatia, Croatia",7,Private Guided Tour at the Three Temples of Hyderabad,Tour And Sight Seeing,0.9115
"Trogir, Split-Dalmatia, Croatia",8,Private Tangier Quad Bike Camel Ride Dinner Show,Cruises & Sailing,0.9114
"Trogir, Split-Dalmatia, Croatia",9,Private Tour: Full-Day Bird Safari Excursion to Bhigwan from Pune,Tour And Sight Seeing,0.9114
"Trogir, Split-Dalmatia, Croatia",10,Personal Driver - Seville (Vehicle up to 8 pax),__unk__,0.9114
"Trogir, Split-Dalmatia, Croatia",11,"Tarifa to Tangier Private Tour :ferry ticket, lunch & camel ride",Cruises & Sailing,0.9114
"Trogir, Split-Dalmatia, Croatia",12,Golconda Heritage Half Day Guided Private Tour,Tour And Sight Seeing,0.9114
"Trogir, Split-Dalmatia, Croatia",13,Hyderabad Highlights Guided City Tour and Chai Experience,Tour And Sight Seeing,0.9113
"Trogir, Split-Dalmatia, Croatia",14,The Kingdom of Diamonds Tour,Tour And Sight Seeing,0.9112
"Trogir, Split-Dalmatia, Croatia",15,"Hyderabad Heritage Tour: Museums, British Residency &Paigah Tombs",Tour And Sight Seeing,0.9112
"Trogir, Split-Dalmatia, Croatia",16,Tangier Day Trip: Explore the City’s Culture and History,Cruises & Sailing,0.9112
"Trogir, Split-Dalmatia, Croatia",17,The City of Pearls Walking Tour,Tour And Sight Seeing,0.9112
"Trogir, Split-Dalmatia, Croatia",18,The White Mughal tour in Hyderabad about Romance & Betrayal,Tour And Sight Seeing,0.9111
"Trogir, Split-Dalmatia, Croatia",19,Hyderabad Classic Half Day Tour Snacks & Drinks Included,Tour And Sight Seeing,0.9111
"Trogir, Split-Dalmatia, Croatia",20,Transfer Lisboa - Barcelona,__unk__,0.9111
"Locorotondo, Puglia, Italy",1,1 Hour Private Dune Buggy Ride on Can-Am Maverick X3Turbo 2 Seats,Transport,0.9457
"Locorotondo, Puglia, Italy",2,Dubai & Abu Dhabi Transfers from Air Port or Hotel to Hotel - Private Basis,Transport,0.945
"Locorotondo, Puglia, Italy",3,Dubai Airport to Dubai Hotel Transfers,Transport,0.9429
"Locorotondo, Puglia, Italy",4,Bus Rental Dubai One Way Transfer within Dubai good for 15 Pax with luggage box,Transport,0.9421
"Locorotondo, Puglia, Italy",5,"Dubai Airport to private Tours and Transfer by van, coach and bus",Transport,0.942
"Locorotondo, Puglia, Italy",6,Latifa Luxuries Boat Rental in Dubai Business Bay D-Marina,Transport,0.9416
"Locorotondo, Puglia, Italy",7,Hot Air Balloon in Dubai/ Deluxe with Breakfast and Camel ride,Transport,0.9416
"Locorotondo, Puglia, Italy",8,Abu Dhabi Airport to all Emirates Arrival Departure via van & Bus,Transport,0.9415
"Locorotondo, Puglia, Italy",9,"""Airport Transfers to or from Dubai with SUV Car""",Transport,0.9406
"Locorotondo, Puglia, Italy",10,Private Transfer Abu Dhabi Airport to Dubai City,Transport,0.9406
"Locorotondo, Puglia, Italy",11,Private Airport Transfer Dubai–Luxury Coach for Groups Travellers,Transport,0.9401
"Locorotondo, Puglia, Italy",12,Luxury Private Group Transfer from Dubai Hotels to Airport,Transport,0.9401
"Locorotondo, Puglia, Italy",13,Experience Local Food at a Host Home,Culinary,0.9399
"Locorotondo, Puglia, Italy",14,Private Full Day Tour of Abu Dhabi,Transport,0.9397
"Locorotondo, Puglia, Italy",15,Private Airport Transfer in Abu Dhabi,Transport,0.9393
"Locorotondo, Puglia, Italy",16,Suzuki 400CC 2Seater QUAD BIKE Self Drive to open desert,Transport,0.9392
"Locorotondo, Puglia, Italy",17,"Arrival Pick Up From Dubai Airport Terminal 1,2 And 3.",Transport,0.9384
"Locorotondo, Puglia, Italy",18,Dubai Hot Air Balloon And Sunrise Experience,Transport,0.9377
"Locorotondo, Puglia, Italy",19,Enjoy Dubai Hot Air Balloon Views From Dubai ( Standard ),Transport,0.9374
"Locorotondo, Puglia, Italy",20,Dubai to Abu Dhabi Private Transfer,Transport,0.9374
"Heraklion, Heraklion, Crete, Greece",1,Private Helicopter Transfer from Crete to Santorini,__unk__,0.9583
"Heraklion, Heraklion, Crete, Greece",2,Private Helicopter Transfer from Crete to Santorini,__unk__,0.9536
"Heraklion, Heraklion, Crete, Greece",3,Private Helicopter Transfer from Chania to Mykonos,__unk__,0.9536
"Heraklion, Heraklion, Crete, Greece",4,Private Helicopter Transfer from Elounda to Mykonos,__unk__,0.9536
"Heraklion, Heraklion, Crete, Greece",5,Private Helicopter Transfer from Crete to Mykonos,__unk__,0.9536
"Heraklion, Heraklion, Crete, Greece",6,Private Helicopter Transfer from Heraklion to Santorini,__unk__,0.9536
"Heraklion, Heraklion, Crete, Greece",7,Private Helicopter Transfer from Heraklion to Mykonos,__unk__,0.9536
"Heraklion, Heraklion, Crete, Greece",8,Private Helicopter Transfer from Chania to Santorini,__unk__,0.9536
"Heraklion, Heraklion, Crete, Greece",9,Private Helicopter Transfer from Elounda to Santorini,__unk__,0.9536
"Heraklion, Heraklion, Crete, Greece",10,Private Helicopter Transfer from Crete to Athens,__unk__,0.9465
"Heraklion, Heraklion, Crete, Greece",11,Private Helicopter Transfer from Chania to Athens,__unk__,0.9465
"Heraklion, Heraklion, Crete, Greece",12,Private Helicopter Transfer from Heraklion to Athens,__unk__,0.9465
"Heraklion, Heraklion, Crete, Greece",13,Private Helicopter Transfer from Elounda to Athens,__unk__,0.9465
"Heraklion, Heraklion, Crete, Greece",14,The Cretan Cooking Experience - The Authentic Way,Culinary,0.9402
"Heraklion, Heraklion, Crete, Greece",15,Private Tour Parasailing in Malta,Tour And Sight Seeing,0.9395
"Heraklion, Heraklion, Crete, Greece",16,Santorini Private Motor Yacht Cruise,Tour And Sight Seeing,0.9386
"Heraklion, Heraklion, Crete, Greece",17,Private Boat Tour Taormina Isola Bella - Transfer in/out Hotel,Tour And Sight Seeing,0.9385
"Heraklion, Heraklion, Crete, Greece",18,"Palermo from the Sea : Luxury Trip between Crystalline Bays, BBQ and Relax",Tour And Sight Seeing,0.9379
"Heraklion, Heraklion, Crete, Greece",19,Valletta in 60 Minutes – Compact Tour Rich in Beauty and History,Tour And Sight Seeing,0.9377
"Heraklion, Heraklion, Crete, Greece",20,Magic Christmas tour in Mellieha,Tour And Sight Seeing,0.937
"La Romana, La Romana, Dominican Republic",1,Shared Providenciales Airport Transfer (One Way),__unk__,0.9574
"La Romana, La Romana, Dominican Republic",2,Transportation (one way transfer),__unk__,0.9573
"La Romana, La Romana, Dominican Republic",3,Shared Round Trip Transfer Providenciales Airport to Providenciales Hotels,__unk__,0.9571
"La Romana, La Romana, Dominican Republic",4,"SUV Transportation (Restaurants, Lounges, and Clubs)",__unk__,0.9568
"La Romana, La Romana, Dominican Republic",5,Providenciales International Airport One Way Car Transfer,__unk__,0.9565
"La Romana, La Romana, Dominican Republic",6,Providenciales Private Transfers to PLS Airport,__unk__,0.9564
"La Romana, La Romana, Dominican Republic",7,Private One Way Transportation in Providenciales,__unk__,0.9564
"La Romana, La Romana, Dominican Republic",8,VIP Luxury Airport Transfers in Providenciales,__unk__,0.9563
"La Romana, La Romana, Dominican Republic",9,One Way VIP Under The Stars Airport Pickup and Transport,__unk__,0.9563
"La Romana, La Romana, Dominican Republic",10,Private Luxury Arrivals in Turks and Caicos,__unk__,0.9563
"La Romana, La Romana, Dominican Republic",11,Private Luxury Departures in Turks and Caicos,__unk__,0.9563
"La Romana, La Romana, Dominican Republic",12,Solo Clear kayak Drone Photoshoot in Turks and Caicos,__unk__,0.9563
"La Romana, La Romana, Dominican Republic",13,"Parasailing Grace Bay, Providenciales",__unk__,0.9562
"La Romana, La Romana, Dominican Republic",14,Chauffeured Transportation Services (One Way),__unk__,0.9562
"La Romana, La Romana, Dominican Republic",15,One Way Providenciales Private Group Departure Transfer,__unk__,0.9562
"La Romana, La Romana, Dominican Republic",16,Private Transfer From Providenciales Airport,__unk__,0.9561
"La Romana, La Romana, Dominican Republic",17,Providenciales International Airport Private Transfer (One Way),__unk__,0.9561
"La Romana, La Romana, Dominican Republic",18,2JAYS VIP Transportation – Airport Private SUV Transfer {one way},__unk__,0.9561
"La Romana, La Romana, Dominican Republic",19,Turks and Caicos: Private ONE-WAY Airport Transfer,__unk__,0.956
"La Romana, La Romana, Dominican Republic",20,Private Luxury Suv Airport Transfer (One Way),__unk__,0.956
"Hikkaduwa, Galle District, Southern Province, Sri Lanka",1,Explore Goas' Latin Quarter in a Series of Fun Cryptic Clues,Tour And Sight Seeing,0.942
"Hikkaduwa, Galle District, Southern Province, Sri Lanka",2,Sunset Boat Tour in Panjim with DJ and Dance Shows,Tour And Sight Seeing,0.9412
"Hikkaduwa, Galle District, Southern Province, Sri Lanka",3,2-Hour Campal Heritage Walking Tour from Panjim with Guide,Tour And Sight Seeing,0.9412
"Hikkaduwa, Galle District, Southern Province, Sri Lanka",4,Panjim: Fontainhas and Beyond | Heritage Walk,Tour And Sight Seeing,0.9409
"Hikkaduwa, Galle District, Southern Province, Sri Lanka",5,Dolphin Spotting Tour,Tour And Sight Seeing,0.9407
"Hikkaduwa, Galle District, Southern Province, Sri Lanka",6,Walk Through the Ruins of Old Goa (2 Hours Guided Walking Tour),Tour And Sight Seeing,0.9404
"Hikkaduwa, Galle District, Southern Province, Sri Lanka",7,Bangalore Basavanagudi Heritage Self Guided Walking Tour,Tour And Sight Seeing,0.9403
"Hikkaduwa, Galle District, Southern Province, Sri Lanka",8,A Self-Guided Literary walk in Bangalore by author Zac O’Yeah,Tour And Sight Seeing,0.9402
"Hikkaduwa, Galle District, Southern Province, Sri Lanka",9,Guardian Spirits of Goa the Heritage Tour,Tour And Sight Seeing,0.9401
